sentiment,segment,id
positive,"There are also emerging good practices in the establishment of an integrated data service unit in the Middle East and North Africa region, population-level risk and vulnerability assessments that are  inter-agency and coordinated with national governments, and inter-agency research agendas and  growing collaborations with research universities and institutes to address knowledge and evidence  gaps. ",3161
neutral,Such efforts need to be expanded and institutionalised.,3162
negative,"There needs to be a far deeper understanding about data protection and data access, especially  personal data",3163
negative,"The evaluation finds that much more can be done to ensure that personal data collected from persons  of concern is anonymised before sharing, and that other types of data, such as aggregated data about  needs and vulnerabilities, could be more easily accessible. ",3164
negative,The organization receives a number of data  sharing requests from implementing and operational partners.,3165
negative,Country operations spend a significant  amount of time and energy reviewing these requests per the data protection due diligence process.,3166
negative,"This process can take up to several months, causing delays to activities and frustrations with partners.",3167
neutral,Breaking information silos requires leveraging technology and changing gatekeeping behaviours,3168
positive,"As mentioned earlier, the evaluation observes that UNHCR collects/collates a wide volume of data from  needs assessments, community-based participatory assessments, vulnerability assessments,  protection monitoring (case management), assistance monitoring and other special surveys (e.g.  sector-specific and protection-related surveys). ",3169
negative,"Without centralised data repositories at country,  regional and global levels, the data remain sitting in the thematic area in which they were collected/collated.",3170
neutral,There currently exist technological solutions that UNHCR could apply to pull data  from disparate datasystems without having to migrate data into one system.,3171
negative,"However, the culture  around sharing one’s data with other functional teams has been noted to be challenging at all levels  within UNHCR. ",3172
negative,"The lack of visibility of what data are available along with difficulties in accessing the  data, limit UNHCR’s ability to have a comprehensive understanding of the current and historical state  of refugees and other persons of concern.",3173
neutral,The value proposition for UNHCR to make significant investments in data and IM is clear.,3174
negative,"The evaluation finds that UNHCR urgently wants, and needs, better quality and more coherent data  and analysis to make better strategic decisions, operational decisions, and show its results and  performance to stakeholders; • It also notes that UNHCR is currently missing opportunities to use data and analysis in advocacy  with states, especially when forced displacement discourses are politicised; and • Finally, as the UN Refugee Agency, UNHCR ought to be an authority on what is happening with  refugees and other persons of concern, but this authority is being eroded by other players who are  presenting and sharing data and information that is sometimes more compelling and interesting  than UNHCR’s data.",3175
neutral,Benchmarking efforts with other organizations have shown their prioritization  of improvements in data and information management. ,3176
positive,"Based on this evaluation, the gap between what UNHCR wants and where it currently is not that  stark.",3177
positive,"There are some straightforward, and not-so-difficult fixes that can help UNHCR become more  efficient and have more aggregated data visualized and accessible.",3178
negative," In particular, prioritizing some  investments in data integration, data capacities and data norms and standards could be very helpful.",3179
negative,"UNHCR has some excellent data/IM practices and some great capacity, but this is often only seen  in a few places and for a few operations.",3180
negative,There is a need to institutionalise these good practices. ,3181
neutral,"Many factors influence why UNHCR cannot get a comprehensive sense of what difference its  efforts are making with its resources at any level, usually not even at a camp or a settlement or a  local area level, let alone at the country operation, regional, or global levels.",3182
negative," In particular, data  governance (rule book and parameters) and clear and empowered leadership need strengthening. ",3183
negative,"The longer-term vision, where data become a strategic asset for UNHCR, needs to be supported by  the development of a costed, sequenced and thoughtful roadmap and strategy.",3184
negative, Rushing into  expensive systems solutions without a roadmap will lose time and money in the long run.,3185
neutral,"In the context of UNHCR’s current data and information systems, the internal and external changes it is facing,  and the needs required to act as a leader on protection and solutions, the evaluation offers the following  recommendations, with additional detail and sub-recommendations in the main body of the report: ",3186
neutral,This Think Piece is part of an ongoing learning and strategic evaluation exploring UNHCR’s engagement in  humanitarian-development cooperation.,3207
neutral,The evaluation began in 2018 and will conclude in 2021.,3208
neutral,"It investigates the scope of cooperation, the factors and measures influencing cooperation, and the effects on persons of concern,  UNHCR, and its partners. ",3209
positive,"Evidence, collected primarily through four country case studies, suggests that UNHCR has considerably  increased its engagement in humanitarian-development cooperation.",3210
positive,"Not only is there a shift in mind-set, with  UNHCR staff across hierarchies and locations buying into the agenda; there are also diverse examples of practice. ",3211
positive,"With host governments defining how much space there is for cooperation, UNHCR mainly engages in  humanitarian-development cooperation in four ways: by providing different kinds of support to development actors  in order to catalyze their engagement on forced displacement (type 1); by leveraging the influence of development  actors for advocacy on host government policies (type 2); by gradually linking services to national or local systems  (type 3); and by mobilizing development resources to expand UNHCR’s work on self-reliance (type 4).",3212
positive,"While existing practice in the case-study countries shows diverse engagement across these types, the  predominant narrative within UNHCR centers on being a “facilitator” and a “catalyst” for other actors. ",3213
neutral,"Accordingly, organizational investments have also focused on UNHCR’s role as a catalyst and facilitator. ",3214
positive,"There  are, however, examples of important other forms of cooperation and widespread perceptions that additional  opportunities for cooperation exist, particularly with regard to linking services to national systems.",3215
neutral,Opinions are  diverging on whether UNHCR should seek funds from development actors to increasingly deliver on self-reliance  itself.,3216
negative,"In its role as a “catalyst”, UNHCR is not always able to meet the demands of development actors – for  instance, for data and operational protection advice.",3217
positive,"In particular, UNHCR should continue its efforts to expand  its collection and analysis of data on the socio-economic situations of refugees and provide more practical advice  on how to integrate protection into programming. ",3218
neutral,The effects of this increasing engagement are still emerging.,3219
positive,"In the vast majority of cases, the evidence is  positive – not only for refugees and other people of concern, but also for UNHCR and its partners.",3220
positive,"Successful cases regarding advocacy cooperation, for example the new Ethiopian Refugee Proclamation, are expected to  have positive effects on the protection of refugees and on their socio-economic situations.",3221
positive,"Service  integration appears to reduce the cost of providing services, despite existing concerns that it may lead to a decline  in service quality and reliability. ",3222
positive,"When it comes to expanding work on self-reliance with funds from development  actors, the evaluation found only a small number of programs which, however, have high visibility within UNHCR as  well as among its partners and host governments.",3223
negative,"Despite these indications of positive effects, current experience also suggests that the potential of UNHCR’s  engagement in humanitarian-development cooperation is less transformational than may have been  expected.",3224
negative,"First, UNHCR’s leverage in influencing the strategic orientation of key development actors towards  forced displacement may be limited or dependent on the broader operational and policy context.",3225
negative,"Second, even  where development actors engage, refugees and other persons of concern will require continued operational  support from UNHCR for many areas.",3226
negative," Thus, in cases in which service integration has been achieved, handing over  implementation to development actors has not meant handing over financial responsibilities.",3227
negative,"Third, some of  UNHCR’s internal obstacles to maximizing cooperation with development actors are difficult to address and/or  entail trade-offs.",3228
neutral,"In particular, this concerns the internal system for allocating resources as well as the effects of  short planning cycles on effective alignment with longer-term planning processes.",3229
neutral,"Finally, there are open questions  as to the level of advocacy commitment of international development actors, as well as on whether their early  engagement represents a fundamental shift in their ways of working.",3230
positive,"As a protection and solutions agency, UNHCR has invested significantly over recent years in its ability to cooperate  with development actors.",3231
positive,"Many of these investments - for example in data and analysis, as well as development  expertise among staff - have focused on UNHCR’s role as a catalyst.",3232
negative,"Evidence collected to date for this evaluation  suggests that further adaptations, which would also support other types of cooperation, may be necessary. ",3233
neutral,"This report presents the findings of a review of UNHCR’s policies and procedures to protect refugees, returnees,  stateless people, internally displaced people and asylum-seekers (UNHCR’s ‘persons of concern’1 ) from sexual  exploitation and abuse by humanitarian actors (PSEA).",3241
neutral," It is intended to be a ‘light touch’ evaluative review of  UNHCR’s current policies and procedures on PSEA, and how they are being interpreted and implemented in  practice.",3242
neutral,"It is not an evaluation of the effectiveness of UNHCR’s policies and procedures in mitigating risk, changing  behaviour or responding to specific incidences of SEA.",3243
neutral,"UNHCR’s policies and procedures on PSEA are evolving and  adapting as the agency seeks to strengthen its approach to prevention and response, so this should also be seen as  a stock-take of a system in motion.",3244
neutral,"UNHCR seeks to provide ‘a trusted, respectful and inclusive environment where the people we serve and those who  work for the organization feel safe, heard, equipped and empowered to speak up for themselves and others and to  take robust and visible action, as appropriate, to eradicate sexual exploitation and abuse as well as sexual  harassment.’",3245
positive,"UNHCR’s commitment on PSEA has been implemented since 2002 through a series of measures  relating to awareness-raising, reporting, investigations, disciplinary action and survivor and whistle-blowing  protection. ",3246
positive,"The past year has seen a very noticeable ‘step change in [UNHCR’s] approach and engagement’3 on  PSEA, driven by UNHCR leadership and clearly strengthening the agency’s pre-existing commitment to eradicating  sexual exploitation and abuse.",3247
neutral,Since 2009 the intention of the agency has been to ‘mainstream’ PSEA in UNHCR operations.,3248
positive,The review finds that  this intention has been partially successful.,3249
negative,"However PSEA governance, and staff and management responsibilities  and accountabilities on PSEA are not yet as clear as they need to be to ensure effective mainstreaming. ",3250
negative,"On a day- to-day basis, much of the responsibility for PSEA has been delegated to 300 PSEA Focal Points, representing less  than 2 per cent of the agency’s total workforce.",3251
negative,"UNHCR staff are working with persons of concern to raise  awareness and assess the risk of sexual exploitation and abuse, but it is not clear how consistently or systematically PSEA is being integrated into the agency’s day-to-day work with persons of concern.",3252
positive,"The agency is proactive in encouraging staff to report concerns regarding sexual exploitation and abuse, and the  increase in numbers of reports received suggest these efforts may be paying off.",3253
negative,"However, feedback from both  staff and persons of concern confirm that barriers to reporting still exist.",3254
negative,"UNHCR prioritises the investigation of  complaints of sexual exploitation and abuse (SEA), and is making efforts to strengthen investigations and  disciplinary outcomes on SEA cases, but a number of operational challenges remain, including the resourcing of  investigations.",3255
neutral,"UNHCR’s 2018 strategy and action plan on sexual misconduct makes clear that sexual exploitation and abuse of  persons of concern is a betrayal of the agency’s protection mandate, and that the elimination of SEA requires  changes in both individual behaviour, and agency culture. ",3256
positive,The review finds that some elements of effective culture  change are in place. ,3257
positive,It also finds that significant amounts of agency effort have been focused on individual  behaviour change particularly around staff reporting. ,3258
negative,However there is more to do in both areas in order to make  further progress.,3259
negative,"The review also finds that whilst PSEA is clearly understood by the agency as a protection risk,  this understanding is not currently translating on a consistent, day-to-day basis into the implementation of PSEA as  a protection priority. ",3260
neutral,"It is hoped the following twelve recommendations will enable UNHCR to make further progress on PSEA, and  achieve the agency’s ambition of eliminating sexual exploitation and abuse of all persons of concern for the future.",3261
neutral,"UNHCR’s Global Fleet Management (GFM)  project was introduced in 2014 to address  shortcomings in the organization’s decentralized  fleet management practices (from procurement  to operation and asset disposal) which were  underdeveloped in comparison with other  humanitarian organizations such as the World  Food Programme (WFP), the International  Federation of Red Cross and Red Crescent  Societies (IFRC), and the International Committee  of the Red Cross (ICRC). ",3302
neutral,"GFM’s fleet management function is now  centralized at headquarters in Budapest,  Hungary.",3303
neutral,"The GFM team has 31 staff who are  responsible for functions related to vehicle  procurement and rental, insurance, disposal, and  data management.",3304
neutral,"Seven GFM staff are located  in regional offices in Dakar, Amman and Nairobi  and manage the vehicle disposal process in  countries where UNHCR operates. ",3305
neutral,"GFM adopted a five-year Fleet Strategy (2014- 2018), which has three mains goals: 1) To improve the efficiency of the UNHCR  light vehicle fleet 2) To improve the road safety of the  UNHCR fleet 3) To minimize the environmental impacts  of UNHCR vehicle operations ",3306
neutral,"FM has eight components: 1) A mandatory  internal rental programme under which country  operations and Headquarters (HQ) can order  from a catalogue of standard vehicles; 2) A  centralized procurement service that facilitates  economies of scale through direct bulk purchases  of light vehicles from Toyota and Nissan; 3)  Logistics Hubs where vehicles are fitted with  accessories and shipped to country operations; 4)  A disposal policy and related processesto ensure  the periodic renewal of the fleet (i.e., every five  years or 150,000 kilometres); 5) A self-insurance  scheme that is mandatory for all UNHCR vehicles,  including vehicles operated by partners under a  rights-of-use agreement; 6) FleetWave, a fleet  management software for managing the rental  programme and insurance scheme at the HQ  level, and to track costs related to fuel,  maintenance and repair; 7) A Vehicle Tracking  System (VTS), installed on all GFM vehicles, which  monitors movements, location and behaviors of  a vehicle; 8) standardized GFM training for staff  in country operations as part of a larger effort to  build UNHCR fleet management capacities. ",3307
neutral,"As GFM’s Fleet Strategy is coming to the end of  its first implementation cycle in 2018, this  evaluation takes stock of progress to date and  identifies areas for improvement to provide input  for the next strategic cycle.",3308
neutral,"Therefore, the main  purpose of this evaluation is learning. ",3309
neutral,"The  evaluation also serves an accountability purpose,  assessing to the extent possible the degree to  which a centralized GFM has improved the cost- effectiveness of UNHCR’s fleet management compared with the previous decentralized  system. ",3310
neutral,"he evaluation covers UNHCR light vehicles,  including those used by UNHCR personnel  and by partners, and these aspects of the GFM  policy and strategy: 1) the Global Fleet  Management Project, including the rental  scheme and fleet management; 2) insurance,  including self-insurance and third-party  insurance; and 3) the VTS. ",3311
neutral,"Data collection entailed field visits to five  countries (Algeria, Chad, Colombia, Kenya,  Lebanon) and to UNHCR HQ officesin Geneva and  Budapest.",3312
neutral,"Overall, 183 stakeholders were  consulted, including: GFM staff, UNHCR fleet  managers, country programme and  administration staff, representatives and deputy  representatives, UNHCR drivers and NGO  partners. ",3313
neutral,"To evaluate the gains from GFM, the evaluation  team compared the present situation to what it  would be if GFM had not been implemented. ",3314
neutral,The main takeaways of the comparison of the  GFM scheme to buying locally are clear. ,3315
positive,"GFM  benefits clearly outweigh its costs, considering  procurement costs, revenues from disposal,  insurance costs, and the effort of staff time  involved.",3316
positive,"Savings from procurement and  insurance and revenues from disposal have led to  an overall GFM gain of USD 17,500,000.",3317
positive,The  evaluation estimated that GFM procurement of  light vehicles saved UNHCR approximately USD  8.8 million in 2017 and approximately USD 9.5  million in 2018.,3318
positive,"While information on the revenues from disposal  of vehicles before GFM is limited, the auction  process used by GFM brought in revenues of  approximately USD 6.3 million in 2017 alone. ",3319
positive,"Regarding insurance costs, the cost of all-risk  insurance bought locally is higher than insurance  provided through GFM. ",3320
positive,"The cost is estimated to  be USD 4,635,626 for insurance bought locally,  compared to USD 2,178,500 for insurance  provided through GFM.",3321
positive," This represents savings of  USD 2,457,126.",3322
positive,"In addition to providing monetary benefits, GFM  has contributed to improving and streamlining  the ordering, management, and disposal of light  vehicles.",3323
positive, Self-insurance and standardization of  processes are also identified as important  benefits accrued through the GFM Scheme.,3324
positive,"The UNHCR vehicle self-insurance scheme  provides low cost, comprehensive insurance  coverage for damage and loss.",3325
positive,"It is a value added  for country operations, many of which only had  access to local third-party liability insurance.",3326
positive,"There have been notable increases in the number  of incidents reported, from 132 in 2014 to 463 in  2017.",3327
positive,"Additionally, the total amount of insurance  claim reimbursements increased by a  hundredfold during that same timeframe, from  USD 23,365.72 in 2014 to 2,301,850.20 in 2017.",3328
positive,"The number of claims closed without payment  also significantly decreased, from 64 percent in  2014 to 37 percent in 2017. ",3329
positive,"Overall, progress  since 2014 suggests the GFM global insurance is  working well and that continuous improvements  are being made to ensure adequate accident  reporting and efficient claims and  reimbursement processes.",3330
negative,There remain a few  areas for improvement.,3331
negative,"Notably, of the claims  closed without payment 73 percent were due to  lack of proper documentation.",3332
positive,"Another important benefit of the GFM is vehicle  standardization which increases efficiency and  reduces costs related to management, training,  maintenance and repairs because vehicles are  fitted with the same components and equipment. ",3334
positive,"Overall, GFM offers 10 models (Toyota and  Nissan) with 49 different specifications (e.g., left  or right driving, engine configuration).",3335
positive,"Initially set at 33.84 percent of the total  procurement cost, the yearly rental fee  decreased to 19 percent in 2018.",3336
positive,Staff consulted  in country operations consider the rental amount to be a fair. ,3337
neutral,"Over the five-year leasing period,  rental fees cover 95 percent of the total  procurement cost and, when combined with  revenue generated by vehicle disposal, this total  exceeds the original vehicle acquisition cost. ",3338
positive,"In  theory, this makes GFM self-sustaining. ",3339
positive,"In addition to monetary benefits accrued through  the internal rental scheme, the centralization of  the fleet management function resulted in a  more simplified and standardized procurement  process for light vehicles.",3340
positive,"This process appears to  work well overall: in general, country operations  note that the time they spend procuring vehicles  has decreased in comparison with the pre-GFM  period and that communication with GFM during  the ordering process is clear and efficient.",3341
negative,Country operations reported some confusion  about a few aspects of the process.,3342
negative,"For example,  some country staff were confused about when in  the supply chain process country operations have  to start paying rental fees.",3343
neutral,"Before the introduction of GFM, country  operations sometimes made arbitrary vehicle  disposal decisions and many vehicles were given  to government or NGO partners through a  Transfer of Ownership (ToO), or were sold at a  low price through direct sales.",3344
positive,The centralization  of light vehicle disposal has led to standardized  disposal processes across country operations and  to a reduction in ToO and direct sales.,3345
negative,"Despite  this, country operations and UNCHR partners  resist returning retired vehicles and there is a gap  of approximately 50 percent between the  number of vehicles identified for disposal and the  number turned in.",3346
negative,"Considering GFM brings in  about 1,000 new vehicles each year, and that  GFM will start disposal of GFM rental vehicles as  of 2019, closing this gap is essential.",3347
positive,"Centralized disposal has had two positive,  unexpected results.",3348
positive,"First, auctions are used to  dispose of other items such as vehicle spare parts  and office furniture and equipment.",3349
positive,"Between  2015 and 2017, revenues generated from this  new practice totalled USD 3.1 million.",3350
positive,"Second, since 2016, three UN agencies (WFP,  FAO, UNON) and international non-governmental  organizations (INGOs) have used GFM’s services  to dispose of vehicles and other assets.",3351
positive,"Through  these joint auctions, GFM generated net revenue  of USD 3.4 million for its partners.",3352
positive,"Considering  the strong desire of the UN System to work as one  and avoid duplication among UN agencies,  UNCHR’s well-defined niche in conducting public  auctions may represent an unprecedented  opportunity for UNCHR to become the go-to  agency for the disposal of vehicles across the UN  and humanitarian NGOs.",3353
positive,Another benefit of GFM is a decrease in the  average age of UNHCR’s fleet of light vehicles. ,3354
positive,"Thanks to the implementation of the disposal  policy, the average fleet age decreased from 5.22  years in 2013 to 3.86 years in 2017.",3355
negative,"However, in  2017, there was a sharp increase in the average  vehicle fleet age in Europe and Asia Pacific (AP) because, as noted above, country operations are  not disposing of vehicles according to the  disposal policy.",3356
neutral,The evaluation attempted to  verify the hypothesis that reduced fleet age leads  to a decrease in operating costs.,3357
neutral,"Data from the  Colombia operation seem to suggest that there is  a correlation, but the evaluation team lacks data  to fully confirm this hypothesis. ",3358
positive,GFM provides valuable support to country  operations and communication is generally fluid  during all steps of the vehicle procurement and  disposal processes. ,3359
negative,"However, country operation  staff did note some delays in GFM responses to  their questions and communication about  insurance claims.",3360
negative,"The evaluation found that many  country operations staff do not fully understand  the GFM rental scheme, despite information  having been disseminated and being available on  the UNHCR intranet.",3361
neutral,"Finally, an important GFM objective was to  improve the road safety awareness of UNHCR  staff and partners.",3362
positive,The evaluation found that  drivers know they are now being monitored by  the VTS and therefore have adopted safer  behaviors.,3363
positive,The VTS is also useful for emergency  alerts or to monitor partner vehicles.,3364
negative,Country  operations have not yet put in place all the  processes to effectively use the tracking system  and its data.,3365
negative,"While GFM has led to many positive changes in  the way UNHCR manages its fleet of light  vehicles, the evaluation noted concerns about  limited fleet management skills in-country and  vehicle lead time (total time between the  moment the vehicle is ordered from the  manufacturer until it is delivered to UNHCR  facilities). ",3366
negative,"Although the light vehicle disposal process  generates revenues, GFM must follow a complex  process whereby it must seek approval from  UNHCR’s Programme Budget Service (PBS) to  transfer the revenues it generates to its annual  Operating Plan budget. ",3368
negative,"GFM staff feel that this  process is complex and time consuming and that  not all revenues have been credited GFM  budgets. Between 2015 and 2017, the difference  between revenues collected by GFM and those  credited to its account represented a loss of  USD 9,883,785. ",3369
positive,"Generally, the lead time required to procure  vehicles by GFM is shorter than in the pre-GFM  period, especially in countries where local  dealerships are not available and where vehicles  had to be imported.",3370
neutral,"On average, lead time is  about six months.",3371
negative,Country operations have  expressed concern about excessive lead time and  double charges for vehicle rental.,3372
negative,"onsidering  that country operations start paying rental fees  when the Budget Transfer Form (BTF) is signed, a  country operation would need to pay rental  charges for incoming vehicles while also paying  rent for vehicles that will be disposed of when the  new vehicles arrive. ",3373
negative,Another issue hampering the full functioning of  GFM is that light vehicle management does not  appear to be an operational priority for country  operations.,3374
negative,"Although some administrators at the  HQ level are advocating for better fleet  management, the benefits and potential cost  savings are not yet clear to staff at all  organizational levels. ",3375
negative,"This was evident in the  limited resources invested in managing the fleet  and little ownership, especially at senior  management level, of the importance of fleet  management.",3376
negative,"As a result, there is no consistent  staffing structure in place and not enough  capacity to manage the fleet in-country.",3377
negative,"Although  GFM processes simplified the ordering and  disposal of vehicles, time-consuming fleet  management tasks, such as data management, have been added to the workloads of  administrative and supply officers in country  operations.",3378
negative,"In general, UNHCR fleet data management is  weak.",3379
neutral,"FleetWave, which is meant to capture  operating costs on fuel, maintenance and repairs,  has been rolled out to 45 country operations.",3380
negative,"In  the six weeks preceding 25 June 2018, only 1,110  (19 percent) of the 5,694 vehicles in participating  country operations had fuel entries, and 120 field  offices located in the operations where  FleetWave had been rolled out did not make any  fuel entries.",3381
neutral,"Overall, 302 staff participated in 19 countries  offered by GFM from January 2018 to October  2018. ",3383
neutral,"Between January 2015 and October 2018, 1,178 staff completed the GFM training in 45  countries.",3384
negative,"GFM has not achieved the Fleet Strategy 2014- 2018 objective of reducing its environmental  footprint, largely because the objective was  overly ambitious.",3385
negative,"Indeed, while the majority of  UNHCR vehicles meet either the Euro 1 or 3  standard (i.e., polluting between 3 and 15 times  more than the Euro 6 standard), greener vehicles  manufactured for African and Asian markets are  simply not available. ",3386
negative,"However, the evaluation  found that GFM and country operations could do  more to ensure the use of simple eco-driving  techniques and better trip planning. ",3387
positive,"Overall, the evaluation concludes that the  benefits of GFM clearly outweigh its costs.",3388
positive,Centralizing UNHCR’s fleet management function  at headquarters has helped address important  shortcomings in the management of UNHCR’s  light vehicles.,3389
positive,"Although there remain some areas  for improvement, going back to a decentralized  model would not be a viable option.",3390
positive,Other humanitarian organizations such as the  ICRC and IFRC have shown that a centralized fleet  management model is economical and  sustainable.,3391
neutral,"Instituting such a model take time  and requires strong commitments at the highest  level of the organization, as well as significant investments to ensure the institutionalization of  strong processes and staff capacity building. ",3392
positive,"However, once fully in place, the GFM model has  the potential to save UNHCR millions of dollars  through more effective and efficient  management of one of UNHCR’s most valuable  asset: its light vehicles.",3393
neutral,"Cameroon is a lower-middle-income country located  in Central Africa, known for its cultural and geo- graphic diversity. ",3405
neutral,"Development in the country is  guided by Cameroon Vision 2035, through which  Cameroon aspires to join the ranks of industri- alized, upper-middle-income nations with low  poverty rates, strong economic growth and a func- tioning democracy.",3406
neutral,"In recent years, Cameroon has  experienced instability.",3407
neutral," The country is grappling  with the Boko Haram crisis affecting the Far North  and beyond in the Lake Chad Basin; the resulting  arrival and displacement of refugees, returnees and  internally displaced persons; refugee influxes from  Central African Republic; and, since October 2016, a  socio-political crisis in the Anglophone regions of  the Northwest and Southwest. ",3408
neutral,"The 2018–2020 UNDP country programme is  intended to contribute to the realization of  two related outcomes of the United Nations  Development Assistance Framework (UNDAF):  1. In 2020, women and youth have increased  and equitable access to opportunities for  decent work and are more economically  independent. ",3409
neutral,"In 2020, the population (especially vulnerable  groups) in intervention zones are more resilient  to environmental, social and economic shocks.",3410
neutral,"The country programme document (CPD) fore- saw a total budget of $36.9 million, of which  UNDP would provide $5.4 million (15 percent) and  the Government of Cameroon $12.2 million (33  percent). ",3411
neutral,The remaining $19.3 million (52 percent)  was to be mobilized.,3412
neutral,"At the end of the first two  years of the three-year programme, total expendi- tures were $21.1 million ($4.8 million from UNDP,  $15.6 million from other partners and $0.7 million  from the Government).",3413
neutral,"In January 2020, UNDP conducted a review of the  country programme to assess the extent to which  it had implemented the recommendations from  an independent country programme evaluation  conducted in 20161  and to assess UNDP’s progress  towards outputs and outcomes articulated in the  current country programme.",3414
positive,"With respect to implementation of the first recom- mendation of the previous evaluation, which  addressed UNDP’s strategic positioning and image,  UNDP has significantly strengthened its strate- gic positioning, re-establishing its role as a trusted  partner of the Government. ",3415
positive,UNDP has played an  important role in the development of the new  national development strategy 2020–2030.,3416
positive,"This has  taken place, for example, through the participatory  preparation of the National Human Development  Report 2019, titled Inclusive Growth, Inequalities and  Exclusions, and by accompanying the Government  in each step of the development of the new strategy.",3417
positive,UNDP has also been increasing its interventions in  the field of governance. ,3418
positive,"Furthermore, it is main- taining an appropriate balance between upstream  and downstream work.",3419
positive,"UNDP has made prog- ress in strengthening its expertise in gender, and  the programme gives strong emphasis to reach- ing the most vulnerable people: women and  youth.",3420
negative,"However, there is still room for progress in  this area.",3421
positive,"With respect to resource mobilization,  which was highlighted in the previous evaluation,  UNDP has successfully mobilized resources for the  current programme and diversified its partner- ships with donors.",3422
negative,"Given the limited scale of intervention,  UNDP has a low level of influence on the outcome  indicators.",3431
positive,"As regards the second outcome, strengthened resil- ience to environmental, social and economic shocks,  UNDP has provided significant support at the strategic  level to strengthen capacities for inclusive develop- ment.",3432
neutral,This includes support to the development of  the new national development strategy 2020-2030.,3433
positive,"UNDP is contributing to progress at the local level in  terms of stabilization, prevention of violent extremism  and early recovery efforts. ",3434
negative,"However, progress in other  areas, such as addressing consequences of climate  change, has been limited. ",3435
negative,"With respect to programme design and management,  the UNDAF and CPD outcomes do not provide an  appropriate framework for UNDP’s work, and report- ing is inconsistent and insufficiently results-oriented.",3436
positive,"Overall, the review concludes that good progress has  been made against the implementation of the recom- mendations of the previous evaluation.",3437
positive,"With respect  to implementation of the current CPD, even though  many targets are not likely to be met, given the short  time frame of the programme and the difficult context  in which it is being implemented, the UNDP country  programme is making progress and provides a foun- dation for the next country programme",3438
neutral,The engagement of the United Nations (UN) in Kosovo  remains under UN Security Council Resolution 1244  (1999).,3439
neutral,"Consequently, Kosovo’s access to global  UN  development platforms, trust funds and inter- national conventions for reporting on achieved  development and human rights standards is limited.",3440
neutral,The UNDP programme for Kosovo is included in the  addendum of the country programme document for  Serbia (2016-2020).,3441
neutral,"It builds on development goals  and priorities set through the National Development  Strategy 2016-2020 and Kosovo’s Medium-Term  Expenditure Framework 2016-2018, as well as the  Sustainable Development Goals and the European  Union Stabilization Association Agreement priorities.",3442
positive,These support Kosovo’s path towards a better future. ,3443
neutral,"The programme document for Kosovo is designed  around the three United Nations Development  Assistance Framework (UNDAF) 2016-20202  outcomes,  and includes outcomes for UNDP that are harmo- nized with the UNDP Strategic Plan (2014-2017) and  Kosovo priorities as set out through the Millennium  Development Goals, Sustainable Development Goals  and other internationally agreed development goals.",3444
neutral,UNDAF Outcome 1. Good governance and rule of law:  Rule of law system and institutions are accessible to all  and perform in a more efficient and effective manner.,3445
neutral,Outcome 2. Social inclusion: Education and employ- ment policies and programmes enable greater access  to decent employment opportunities for youth  and women.,3446
neutral,"For the UNDP programme in Kosovo,  this outcome is further defined as Inclusive and  sustainable growth.",3447
neutral,"Outcome 3. Environment and health: More people  adopt behaviours that are healthy and that increase  resilience to potential threats from environmental  pollution, disasters and climate change.",3448
neutral,"For the UNDP  programme in Kosovo, this outcome is further defined  as Resilience and environmental sustainability",3449
neutral,"The indicative budget for the country programme  document 2016-2020 amounted to US$46.7 million,  with 32.5 percent for Outcome area 1; 44.4 percent for  Outcome area 2; and 23.1 percent for Outcome area 3.",3450
neutral,"The Kosovo Common Development Plan for UNDP  2016-2020 sets out a theory of change based on two  assumptions: i) Kosovo has middle-income status and  is hampered by poverty, corruption and discrimina- tion, and ii) Kosovo’s population is striving not just  for better education and employment systems but  for stronger social cohesion.",3451
neutral,"The country programme  document identified the following transformative  elements required for producing change: i) a profound  shift in Kosovo’s institutional accountability and the  promotion of equality of opportunities for all Kosovars,  and ii)  cross-sectoral cooperation across Kosovo  to accelerate the inclusion of the most vulnerable  people within Kosovo’s society by linking authori- ties to communities, and communities to their own  development.",3452
positive,"Despite the constraints of Kosovo’s special status  and a decline in official development assistance  levels, UNDP has successfully implemented effec- tive interventions that are benefitting government  institutions and contributing to improved living  standards for its citizens.",3453
positive,"Overall, the results achieved by UNDP interven- tions have contributed to country programme  document outcomes, especially in areas benefiting  from long-term involvement.",3454
negative,"A lack of funding for  some interventions impacted output delivery, while  expenditure targets in some outcome areas are  unlikely to be reached.",3455
positive,"A coherent package of UNDP interventions has  strengthened the strategic, legal and institu- tional anti-corruption framework, significantly  2 INDEPENDENT UNDP KOSOVO PROGRAMME EVALUATION Recommendations contributing to progress made in recent years  regarding the reporting and investigation of  corruption cases.",3457
positive,"UNDP has made important contributions to safety  and security in Kosovo, with particularly noteworthy  progress in the investigation of gun crimes.",3458
positive,UNDP’s long-standing support to Kosovo on  employment policy continues to produce significant  results.,3459
negative,"However, the capacity of the Employment  Agency remains weak and is insufficient to meet the  challenges ahead.",3460
negative,"Despite Kosovo suffering from environmental  pollution and degradation of natural resources,  environment and climate change have not been  included in the top priorities of the National  Development Strategy, and UNDP has been  constrained by the special status of Kosovo in  generating external funding for a robust environ- mental project portfolio.",3461
negative,"UNDP has taken an inclusive approach to  implementing disaster risk reduction activities in  Kosovo, yet project results have been limited and  are highly vulnerable due to continued ethnic  tensions and political mistrust.",3462
