sentiment,segment,id
neutral,The United Nations Food and Agriculture Organization  (FAO) was the primary partner for technical assistance,2010
neutral,"The Lao PDR ABP project’s objective was “to provide farmers with the necessary incentives,  capabilities and supporting institutional framework to conserve agricultural biodiversity within  farming systems of Lao PDR” which will be realized through two outcomes:  • Outcome 1: National policy and institutional frameworks for sustainable use and in-situ  conservation of biodiversity in agro-ecosystems • Outcome 2: Capacities and incentives to mainstream biodiversity, especially agro- biodiversity, at the Provincial, District and community levels",2011
neutral,The implementation focus was on collection of data to be  able to verify progress in relation to targets set (PIR).,2012
neutral,The results of evaluations are the most  important parts of a M&E system.,2013
neutral,This scoring is a result of the combination of the sub- scorings ,2014
neutral,UNDP has to follow NIM procedures for management of this  kind of projects. ,2015
neutral,Particularly project staff. ,2016
neutral,This scoring is a result of the combination of the sub- scorings,2017
neutral,This scoring is a result of the combination of the sub- scorings,2018
neutral,This scoring is a result of the combination of the sub- scorings,2019
neutral,Maybe follow on funding/projects will be developed or  mechanisms developed for cooperation with other ongoing,2020
neutral,Above reasons in combination lead to this scoring ,2021
neutral,"This is a Final Independent Evaluation Report of the project, ‘Achieving Reduction of Child Labour in  Supporting Education (ARISE II) in Malawi’. ",2022
neutral,The evaluation was commissioned by the International  Labour Organisation (ILO) and was carried out between 23rd of June and 16th of August 2018.,2023
neutral," In  Malawi, ARISE II aims to achieve the overarching goal which is ‘to contribute to elimination of all worst  forms of child labour in agricultural communities in Malawi by 2018’.",2024
neutral,"The project was being implemented in Lilongwe, Ntcheu and Dowa Districts, by ILO and Winrock International (WI), with funding from Japan  International Tobacco (JTI).",2025
neutral,"This was the second phase of the project covering the period 2015-2018,  which follows an initial phase that covered the period 2011-2014.",2026
neutral,The second phase is the subject for  this evaluation. ,2027
neutral,The Malawi Child Labour Survey Report (2015)1 indicates that 38% of children aged between 5-17 years  were involved in child labour.,2028
neutral,"The report further shows that 72% of children aged 5 to 17 worked in the  agriculture sector, 23% in domestic work, and 3% in wholesale and retail industry.",2029
neutral,"Notably, there was no  change in the prevalence of child labour in Malawi since the previous survey in 2002.",2030
neutral,"However, one can  only imagine what would have happened if there were no interventions to combat child labour.",2031
neutral,"High levels  of poverty and generally poor incomes for a majority of agricultural workers and retrogressive cultural  practices, low allocation to the education sector leading to limited access and poor quality of education  among others, have been blamed in the high incidences of child labour.",2032
neutral,"The tenancy labour system widely practiced in tobacco sector, in which tenants depend on their spouses  and children to meet the quotas for tobacco production, is another main push factor to child labour.",2033
neutral,"While  Malawi government pledged not to enact any additional laws on tenancy system but to abolish it all  together, this was yet to happen and as a result, tenancy labour system remains condemned on paper  but not outlawed. ",2034
neutral,"In the meantime, the legal framework for elimination of child labour is fluid and  fragmented, with various provisions in different pieces of legislation.",2035
neutral,Failure to enact the child labour  policy has delayed harmonisation of child labour elimination efforts.,2036
neutral,"The Evaluation Team utilised qualitative methods featuring review of project materials2 and field level  consultations with project beneficiaries, project staff and partners, and local level stakeholders3 .",2037
neutral,Focus  Group Discussions (FGDs) and in-depth interviews were employed to interview the beneficiaries. ,2038
neutral," A workshop to share the preliminary findings was held  in Lilongwe on the 19th of July 2018, just before the end of the field mission which took place between  the 9 th to the 20th of July 2018.",2039
neutral,"Triangulation of evaluation methods helped to improve the validity of  findings. The evaluation covered the three project districts of Lilongwe, Ntcheu and Dowa. ",2040
neutral,"It addressed  ILO evaluation concerns such as relevance and strategic fit, validity of the design, project effectiveness,  efficiency of resource use, effectiveness of management arrangements, and impact orientation and  sustainability as defined in ILO policy guidelines for results-based evaluation4 . ",2041
neutral,The entire  reporting was based on the global pillars.,2042
neutral,Immediate objective 3 for Malawi project relates to all the three pillars of the global ARISE II project. ,2043
neutral,It  emanated from the interventions in the two immediate objectives for Malawi and the three pillars for the  global ARISE project.,2044
neutral,"However, it is evident that much as it is central to establishing the effective models  for establishment of child labour free zones, is ensuring that all children of school going age were actually  in school, and those withdrawn from labour are actually supported to settle well in school.",2045
neutral,The Evaluation Team made several observations from which recommendations are made on what ought  to be done to consolidate and secure the gains from ARISE II. ,2046
neutral,"By different actors, the evaluation has  further put forward what may need to be improved in similar future projects.",2047
neutral,These are presented in a  table below. ,2048
neutral,"Finally, from the experience gained by evaluating the ILO-Korea Partnership in the present report  three Lessons Learned (LL) and three Good Practices (GP) have been compiled in Chapter 5.",2049
neutral,"In 2003, the Ministry of Employment and Labour of the Republic of Korea (MoEL/ROK) signed a  memorandum of understanding with the International Labour Organization (ILO) to formalize their  partnership for development. ",2050
neutral,"In October 2013, the ILO commissioned an independent final  evaluation and following its recommendations the next phase for 2015 – 2017 was therefore  revised with a view to enhance efficiency and achieve more profound impacts for the Programme,  including a change from one-year budget cycles to a three-year cycle.",2051
neutral,"The Programme framework  for 2015 – 2017 focused on three major areas: employment and labour policy, social protection,  and labour law reform in four selected countries: Cambodia, Lao People’s Democratic Republic  (PDR), Myanmar and Vietnam with a total budget of US$ 2 million, excluding costs for Korean  experts on secondment and on loan.",2052
neutral,"The two main purposes of the independent final evaluation are promoting accountability, and  enhancing learning within the ILO, the MoEL/ROK and other key stakeholders.",2053
neutral,"Following the ToR  (see Annex 1), the evaluation will address four Evaluation Criteria: (1) Intervention progress and  effectiveness; (2) Effectiveness of management arrangements; (3) Efficiency of resource use;  and (4) Impact orientation and Sustainability. ",2054
neutral,"For each of these four Evaluation Criteria a series  of evaluation questions were already identified in the ToR, and this list of questions has been  adjusted in the Inception Report (see Annex 6).",2055
neutral,"The methodology is explained in Section 2.2, and  the schedule of meetings during the field mission from 14 to 28 May 2018 is given in Annex 4.",2056
neutral,The findings of the evaluation are categorized according to the four evaluation criteria identified  above which are used throughout this report. ,2057
neutral,For an overview of the main achievements in each  of the three projects reference is made to Section 3.1.,2058
neutral,"Regarding the other cross- cutting issues, the attention differed substantially, whereby tripartite processes and capacity  development received the most attention (see below).",2059
neutral,In the MRS project  national stakeholders had more contact with the lead specialists in Bangkok than with the LO in  Yangon.,2060
neutral,The total budget for the three projects was US$ 2 million for three years 2015-2017. ,2061
neutral,"The  MOEL/ROK has agreed to a no-cost extension until 31 May 2018, with final reporting due by 15  August 2018.",2062
neutral,Tables 3.1 provide the financial data for the three projects. ,2063
neutral,"Regarding actual  expenditure categories, activities such as seminars, subcontracts, training and grants, accounted  together for 38.5%, followed by international and national consultants (24.6 %) and National  Professional Staff and Local Support Staff (20.6 %), whereby the latter concerns in large majority  the staff costs of the ILO/Korea Management Team in Bangkok. ",2064
neutral,"The differences between the  three projects are, in fact, quite moderate.",2065
neutral,"In Project 1 on employment and labour policy (including  MRS), and in Project 2 on social protection there is more use of international consultants, while  Project 3 on labour law reform uses much more often national consultants.",2066
neutral,"Costs for seminars  were substantial for all three, while subcontracts and grants were more often used by Project 1.",2067
neutral,Table 3.2 provides details for Project 3 separately and shows that for OSH in Myanmar almost  60% was spent on seminars and another 20% on subcontracts. ,2068
neutral,"In contrast, for PEP in Vietnam  almost 57% was spend on national consultants, and another 18% on international consultants,  showing a completely different approach than in the OSH sub-project.",2069
neutral,The findings and recommendations of the 2013 Evaluation of the ILO/Korea Partnership 2009- 2013 have been analysed against the findings of the present evaluation study in Section 5.3 and  for a summary of this analysis reference is made to Table 3.3. ,2070
neutral,"The “Shan State: Peace, Reconciliation, and Development through Community-Empowerment” (PRD) programme is a four-year (March 2015-March 2019), €7 million European Union (EU) effort  to promote the inclusion of community voices in Myanmar’s national peace process. ",2071
neutral,"The  programme is based on an overarching theory of change (ToC) that “ceasefires have made  possible efforts in the empowerment of conflict-affected communities and such empowerment  can make a measurable contribution to peace, reconciliation and development at the local level.”",2072
neutral,"PRD expects to reach over 75,000 beneficiaries across 80 villages in Shan state and achieve three  overarching Strategic Objectives (SOs):  1. Provide opportunities for communities and local actors, including women and children,  to be engaged inclusively in the peace and reconciliation process.",2073
neutral,Support all stakeholders to create a safe and protective environment that supports  effective and sustainable reintegration of children affected by conflict. ,2074
neutral,Facilitate participatory development in conflict-affected communities based on  community empowerment. ,2075
neutral,"PRD is implemented by a consortium of five implementing partners—AIDS Support Group (ASG),  Ethnic Peace Resources Project (EPRP), Maggin Development Consultancy Group (MDCG), Save  the Children International (SCI), and the International Labour Organisation (ILO).",2076
neutral,"Each partner is  responsible for implementing activities in their own locations, while ILO, as the Consortium Lead,  has the additional responsibility of ensuring the quality of reporting to the EU",2077
neutral,This independent midterm evaluation was commissioned by the ILO Regional Office in Bangkok  for three reasons.,2078
neutral,"First, the evaluation is part of PRD’s overall monitoring and evaluation (M&E)  design as described in both the programme’s proposal to the EU and its subsequent Monitoring,  Evaluation, Accountability, and Learning (MEAL) plan developed during its inception period.",2079
neutral,"Second, the evaluation follows ILO’s internal guidance requiring all programmes over US$5  million and/or lasting more than 30 months to undertake a midterm evaluation.",2080
neutral,"Finally, given  recent setbacks in Myanmar’s peace process, the PRD Consortium and EU are interested in  assessing the continued relevance of the programme’s original assumptions and ToC.",2081
neutral,The evaluation is intended to promote accountability and learning. ,2082
neutral,The evaluation covers programme activities beginning from the commencement of the  programme (March 2015) until its midway point (March 2017).,2083
neutral,"Fieldwork took place between  March 8-24, 2017. ",2084
neutral,"It included 48 interviews (key informant, small groups, and focus groups) with  156 stakeholders (71 or 46% female) across seven locations (Taunggyi, Tachileik, Laikha, Lashio,  Kutkai, and Muse in Shan state and Yangon).",2085
neutral,The primary intended audience for the evaluation are the PRD Consortium members  and the EU as the funding agency.,2086
neutral,"Secondary audiences including township, state, and Union  level officials and EAO representatives, project beneficiaries, ILO Regional and Headquarters staff,  and other development partners (current and future) interested in supporting peace,  reconciliation, and development through community empowerment in Shan state.",2087
neutral,"The evaluation followed a non-experimental, qualitatively-dominant design.",2088
neutral,"It utilised a mixed- methods, theory-based approach guided by an overarching framework (see “Evaluation Design  Matrix”) to collect and analyse information. It was implemented in three phases: (1) an inception  phase based on a review of existing documents; (2) a fieldwork phase to collect and analyse  primary data; and (3) a data analysis and reporting phase to produce the final evaluation report.",2089
neutral,There was a threat to population validity as only a limited number of project  locations (seven) were visited given resource and time constraints.,2090
neutral,These were often near larger  cities and likely resulted in a distorted sample favouring more capacitated civil society partners.,2091
neutral,There was also a threat to ecological validity as translation was required for a large percentage  of interviews.,2092
neutral,It is also likely that there was some response bias with respondents feeling a  natural tendency to provide answers that they believed the interviewer wanted to hear. ,2093
neutral,The authors have tried to mitigate against these issues by discussing translated responses  between the national and internal team member following the interview; triangulating information across a variety of data sources; and utilizing remote interviews and secondary data  where access issues prevented primary data collection.,2094
neutral,"PRD activities have resulted in several unanticipated results thus far, both  positive and negative. ",2095
neutral,The most significant relates to the safety and  protection issues for staff and beneficiaries. ,2096
neutral,The sustainability of PRD’s activities and results appears mixed.,2097
neutral,"The programme has  already experienced several unanticipated results, both positive and negative, the most  concerning of which relates to safety and protection issues for staff and beneficiaries.",2098
neutral,Exports of Ready-Made Garments (RMG) accounted for about 80% of Bangladesh’s export  income in 2012 and 4 million people work in the industry. ,2099
neutral,"In Nov-2012, 112 people were killed  in the Tazreen Fashion factory fire and in Apr-2013 a further 1,132 were killed in the Rana  Plaza building collapse.",2100
neutral,Weaknesses in the regulatory system and challenging labour standards have compromised  workers health and safety.,2101
neutral," In response to the tragedies, a National Tripartite Plan of Action and a Joint Statement were signed committing tripartite constituents to take action to review  licensing, improve inspection quality and assess structural integrity of factories.",2102
neutral,"Alongside  brands signing an Accord and forming an Alliance for worker safety, the ILO developed a  programme to improve working conditions in the sector.",2103
neutral,"The “Improving Fire and General Building Safety in Bangladesh” (IF&GBSP) as an integral  part of this programme, has the objective of enhancing the Government of Bangladesh  enforcement of fire and general building safety laws and regulations in line with international  standards.",2104
neutral,"To achieve this, the project included five outputs: 1. Upgrading the regulatory  framework, 2. Upgrading labour inspection procedures, 3. Strengthening inspectors capacity,  4. Efficient and timely inspections and 5. Setting up a data tracking system.",2105
neutral,"The project, targeting key regulatory authorities under the Ministry of Labour and Employment,  and the Fire Service, has been managed by the ILO Country Office for Bangladesh and  officially began on 8-Nov-2013 and following a budget revision is set to finish on 31-Jan-2017.",2106
neutral,The project is funded through a grant of US$1.5m from the US Department of Labor.,2107
neutral,"The objective of the evaluation is to assess the Fire and General Building Safety project,  looking at the following issues: 1) Design – validity of design, approaches, indicators and needs assessment",2108
neutral,Effectiveness – achievement of outputs and objectives & identifying unplanned changes,2109
neutral,"Efficiency – comparing resources & results, support & contribution to other programmes",2110
neutral,"Relevance – of outcomes, response to stakeholder needs and if these have changed",2111
neutral,"Sustainability – level attained by outcomes, how it was planned and gender perspective",2112
neutral,Potential impact – contribution to GOB long term goal and likely replication,2113
neutral,"Special aspects – USDOL evaluation, synergies with initiatives & cross cutting issues",2114
neutral,"Recommendations – to stakeholders, to build on and sustain project achievements ",2115
neutral,Good practices – Identify emerging potential good practices,2116
neutral,The evaluation clients are the tripartite constituents as the primary stakeholders of the project  and ILO and USDOL.,2117
neutral,The evaluation was carried out from 15-Sep-2016 to 30-Nov-16 with a field mission taking place in Dhaka.,2118
neutral,"Based on the above criteria, evaluation questions were drafted and used during the field  mission.",2119
neutral,"Evaluation methods included desk research, enabling the cost-effective gathering of  basic information for comparison in key informant interviews which targeted those with first- hand knowledge of the project to gain a deeper understanding of the perspectives of partners  and activities.",2120
neutral,"Interviewees included ILO staff, government representatives, regulating  authorities, employers and workers organisations and other key stakeholders.",2121
neutral,Limitations in the evaluation included an itinerary completed as the field mission went along  and the delayed sharing of documentation diminishing the value of desk research prior to the  mission.,2122
neutral,"The project supported an IKM analysis, completed in Mar-2015.",2123
neutral,Through an international bidding process ILO was awarded US$3.9 million for the EU for the  Global Action Programme on Migrant Domestic Workers (MDWs) and their Families (GAP- MDW) project.,2124
neutral,"ILO contributed US$960,000 (€867,577 ) to cost share activities.",2125
neutral,GAP-MDWs  ran from February 2013 to July 2016 (including a 6 months extension).,2126
neutral,This report is the final  independent evaluation of the GAP-MDW project.,2127
neutral,"The demand for ILO technical assistance from national constituents on matters relating to  domestic workers has increased since the adoption of the Domestic Workers Convention (No.  189) and Recommendation (No. 201), 2011.",2128
neutral,"In 2011, the ILO Governing Body endorsed a  global ILO “Strategy for action towards making decent work a reality for domestic workers  worldwide”, serving as a unifying framework for action at country, regional and global levels  on domestic work. ",2129
neutral,The GAP-MDW project (the subject of this evaluation report) focused on  five domestic workers migration corridors: Nepal to Lebanon; Paraguay to Argentina;  Indonesia to Malaysia; Ukraine to Poland; and Zimbabwe/ Lesotho to South Africa.,2130
neutral,GAP-MDW sought to promote the human and labour rights of MDWs worldwide by addressing the  challenges that make them particularly vulnerable to the risks of exploitation and abuse. ,2131
neutral,"Research was undertaken to provide evidence of their situation; activities were put in place  to enhance capacities of organizations who advocate for MDWs rights; and capacity building  approaches were pilot tested in three corridors to protect, support and empower MDWs.",2132
neutral,"The  project focused on five migration corridors, but also achieved global reach through knowledge  sharing and dissemination information widely. ",2133
neutral,The  evaluation is for accountability and learning purposes.,2134
neutral,"Key evaluation clients are the EU, the  ILO and project partners. ",2135
neutral,"The purpose of this evaluation is to assess the relevance, effectiveness,  efficiency, coherence, and sustainability of the GAP-MDW project, focusing on what was  achieved, what challenges were encountered and the underlying reasons for both. ",2136
neutral,The evaluation took place between mid-July and September 2016  Over 60 people were interviewed face-to-face or by Skype for this evaluation including ILO  staff and partners.,2137
neutral,Field visits took place in late July to Ukraine (a sending country) and South  Africa (a destination country).,2138
neutral, A survey questionnaire yielded 36 qualitative responses (18 percent response rate). ,2139
neutral,"This final evaluation was carried out fairly soon after the mid-term evaluation, with  some interviewees experiencing evaluation ‘fatigue’. ",2140
neutral,Constraints related to the scope of the evaluation (covering 11  countries and many global partners and products) and timing (it began during a holiday  period).,2141
neutral,"Primarily the project  sought to make linkages in sending and receiving countries, and amongst various stakeholders  within countries, but linking to a global rights agenda.",2142
neutral,The project set itself an ambitious task. ,2143
neutral," The number of registered members  began at 603 and rose to 40,564 by September 2016.",2144
neutral,"In most of the 11  countries of focus, work on domestic workers/migrants preceded GAP-MDW, albeit more in  some countries (Lebanon, Paraguay, South Africa) than others (Ukraine, Lesotho, Zimbabwe).",2145
neutral,For example  the ongoing crisis in Syria has led to massive displacement of people including into Lebanon; two major earthquakes in Nepal greatly affected project activities; and Ukraine is experiencing  ongoing conflict. ,2146
neutral,"Research commissioned examined the different needs of MDWs throughout the migration  cycle (pre-employment, at work, and on return).",2147
neutral,The Global Flagship on MDW summarises  many of the key lessons learned on the rights of migrant domestic workers through the GAP- MDW project (including the 11 baseline and five thematic studies; the 7 policy briefs).,2148
neutral,The  module was adopted by SADC as an instrument to be used by its other members to inform  Labour Market Information Systems.,2149
neutral,"In Ukraine, Convention  189 ratification is now scheduled for 2019.",2150
neutral,The project was reliant on ILO  national officers or partners reporting.,2151
neutral,Mobilizing and sustaining efforts amongst different authorities and  stakeholders to come together to address MDW rights is a long process.,2152
neutral,Policy requires  dialogues with those working directly with MDWs.,2153
neutral,Mobilising domestic workers requires  much outreach activities and a ‘community development’ approach.,2154
neutral,"Project management challenges related to the complexity of commissioning multi-country  studies, handling 5 migration corridors with multiple sites and organizations that were  intended to generate information towards concrete legislative change in each corridor as well  as for global action and advocacy to protect MDWs.",2155
neutral,"The main objectives of this evaluation are to provide the relevant services of the European  Union and the relevant stakeholders with an independent review of the performance of the  Community Stabilisation Programme, as well as identify key lessons and recommendations in  order to improve current (if relevant) and future Actions in the field of minority communities  in Kosovo.",2156
neutral,"The purpose of this evaluation was to understand (1) the extent to which the programme has  contributed towards minority communities’ stabilisation and welfare in Kosovo and (2) the  performance of the programme, as to inform the planning of the future EU interventions and  Actions in minority communities sector in Kosovo., as well as (3) to provide  recommendations for the actions dealing particularly with facilitating voluntary return of  minority communities as to how to improve their reintegration prospects. ",2157
neutral,"Besides documentation review and analysis, the evaluation has conducted face to face  interviews with key institutional and stakeholders (EU Office in Kosovo, Ministry of  Communities and Returns) at the central and local level.",2158
neutral,The interviews were guided by the  use of a set of Evaluation Questions agreed with the EU Office. ,2159
neutral,"The evaluation has produced a significant sample (over 26% of all CSP I, II & III  beneficiaries with 183 projects of which 123 were individual and 60 were community projects in 24 municipalities) that is large enough to confer a solid basis and strong  confidence in the formulation of findings emerging from the field. ",2160
neutral,"This is reflecting the fact that minority community  priorities have also persisted in nature and in size, in territories characterized by elevated  unemployment rates, poor infrastructure and the absence of investment in the past decades. ",2161
neutral,The result is a 0% selection  failure rate for CSP in eight years! ,2162
neutral,CSP is raising expectations as minority community needs far exceeds  available resources. ,2163
neutral,All small business  are still existing and performing while all community projects are used by the communities. ,2164
neutral,The EU has a very clear and strong strategy for the protection of minority rights and their  stabilisation.,2165
neutral,It is also coherent with the national relevant strategies and directly supports  MCR priorities in that sector.,2166
neutral,"With this in mind, EU fulfils a strong leadership in guiding and  driving of EU member States ‘strategic and funding orientation.",2167
neutral," By playing fully this role, the  EU in Kosovo ensures that all other EU member States funding efforts are coordinated and  exclusively supportive of existing Kosovo strategies.",2168
neutral,"As a result, member States are  allocating funds that directly support both EU and Kosovo Government strategies.",2169
neutral,"At the  local level, municipal authorities are also inviting providers of external assistance to support  both EU and Kosovo sectorial strategies.",2170
neutral,The strong EU visibility at the local level also  provides a clear direction for development assistance to be invested.,2171
neutral,"In other words, the EU is  offering turnkey solution for EU members States in consolidating unified sectorial priorities. ",2172
neutral,"The following report is an ex-post evaluation of the project CE.0307: Mapping Ethiopian  Diaspora Residing in the United States of America, managed by the Ethiopian office of  the International Organization of Migration (IOM) and funded by the IOM Development Fund (“the Fund” or IDF). ",2173
neutral,"This ex-post evaluation was commissioned by the Fund and was carried out by Owl RE, research and evaluation consultancy, Geneva, from February to April 2020. ",2174
neutral,"The purpose of this evaluation was to assess the relevance of the project for the stakeholders and beneficiaries, the effectiveness and efficiency of project management and implementation, the expected impact, how well cross-cutting themes of human rights and gender were mainstreamed in the project, and how sustainable the desired effects were or could be. ",2175
neutral,The evaluation was carried out primarily through a desk review of available data and documents and key informant interviews with 14 project stakeholders. ,2176
neutral,"As a result a one year no-cost extension, (NCE), was granted. ",2177
neutral,"This included: a diaspora mapping report of three US states, a skills/knowledge gap and  investment opportunities report of local health and education institutions, a correlation  analysis, a roadmap and a diaspora database of 400 diaspora organisations in the US. ",2178
neutral,The most significant factor influencing project effectiveness was the political climate in  which the project took place. ,2179
neutral,The election of the new Prime Minister was followed by a period of  reform and positive change and the attitudes of the diaspora changed dramatically.,2180
neutral,"This report presents the results of an internal independent mid-term evaluation of the Global  Migration Data Portal managed by the Global Migration Data Analysis Centre (GMDAC) of the  International Organization for Migration (IOM), located in Berlin, Germany. ",2181
neutral,"Purpose: The evaluation was commissioned for use by project and senior management to assess  whether the Portal is reaching its intended beneficiaries and achieving intended results, and by donors  to better understand the extent to which the Portal content is relevant to the beneficiaries or how the  content could be more relevant. ",2182
neutral,Scope: The evaluation analyses a one-and-a-half-year period from the Portal launch in December 2017  through June 2019. ,2183
neutral,"It does not cover the initial Phase I conceptualization and piloting, which started  in July 2016, but only Phase II and Phase III, funded jointly by the governments of Germany, the United  States (Bureau for Population, Refugees and Migration - PRM), and Switzerland.",2184
neutral,Methodology: No field visits were carried out; all work was done remotely.,2185
neutral,"Data was gathered from  project documents and reports, results of an online survey of Portal users, Google Analytics, and 43  phone interviews that included follow-up interviews with 8 survey respondents and 35 additional  respondents. ",2186
neutral,"Data collection was finalized by early August 2019, the tentative initial findings were  shared in September 2019, and this report drafted in October 2019 and finalized in December 2019. ",2187
neutral,Most of those interviewed are visiting the Portal at least once  9999888776-executive 6 in 3-6 months (70%) and most first visited either soon after its launch or within the past year  (84%).,2188
neutral,"Most are looking for content related to Data (87%), followed by Themes (55%), and Overviews (40%).",2189
neutral,"There was a moderate interest in the section on Sustainable Development Goals (SDGs) and the Global Compact on Migration (GCM) (32%) and Tools (30%), with the lowest interest being in Blogs and Videos (19%).",2190
neutral,The highest ratings (useful either to a “very large” or a “large” extent) were given by government: 83% of national statistical officers (NSOs) and 71% of non-NSOs. ,2191
neutral,Academia and research respondent ratings were more mixed but remained high (3.6 out of 5). ,2192
neutral,"The most common ways they are using the Portal are to gather background data or statistics, such as for use in an article, book, research paper, policy brief, or presentation.",2193
neutral,"Many are also using the Portal to generally stay informed on the latest migration trends, fact, and figures.",2194
neutral,“Action to Support the National Coordinating Committee on Combating and Preventing Illegal  Migration and Trafficking in Persons (NCCPIM&TIP) to Create a Safe and Secure Environment in  Egypt” was a project funded by the European Union (EU) and implemented by the International  Organisation for Migration (IOM). ,2195
neutral,Its overall objective was to contribute to the Government of  Egypt’s (GoE’s) efforts to ensure that illicit human trafficking to and through Egypt is monitored  and curbed and Victims of Trafficking (VoTs) are promptly identified and assisted.,2196
neutral,Its specific  objective was an updated National Action Plan against trafficking of human beings is effectively  implemented. ,2197
neutral,"The project agreement was signed between the EU and IOM on 9 December 2014, and  implementation commenced in January 2015. ",2198
neutral,"The project was initially designed for 15 months, but  due to repeated delays, it received three (3) consecutive no-cost extensions and came to conclusion  on 22 December 2018.",2199
neutral,"The IOM commissioned this final evaluation to assess the relevance, effectiveness, efficiency, impact  and sustainability of the project, and draw recommendations and lessons learned that can inform  future programming. ",2200
neutral,Its intended users are IOM management and the EU.,2201
neutral,The evaluation covers the  entire project period; all project activities are included within the scope of the evaluation.,2202
neutral," It also takes  into consideration the environment within which the project operated and external, influential factors  that may have had an impact on the project’s progress and achievements.",2203
neutral,"The evaluation adopted a primarily qualitative approach, but was supplemented by relevant  quantitative information to the extent feasible.",2204
neutral,"Primary, first-hand information was collected through interviews with key informants at both the NCCTIP&PIM’s Technical Secretariat and IOM.",2205
neutral,"The  evaluation also drew extensively on available secondary sources of information, chief among which  were project documentation.",2206
neutral,"The timing of the evaluation, well after the project has come to an end,  posed a number of limitations related to availability of personnel for interview and access to  information – primary and secondary. ",2207
neutral,The project’s experience presents a somewhat mixed picture with regards to its effectiveness.,2208
neutral,Then there was the merger of the then National  Coordinating Committee on Combating Trafficking in Persons (NCCTIP) and National  9999888776-executive IOM-NCCTIP&PIM Project Final Evaluation iii Coordinating Committee on Combating and Preventing Illegal Migration (NCCPIM) into one  committee hosted at the Ministry of Foreign Affairs.,2209
neutral,"That being said, the expenditure on the human resources of IOM was substantial,  and constituted the bulk of incurred expenditure.",2210
neutral,A number of recommendations are put forward for IOM’s and the NCCTIP&PIM’s consideration.,2211
neutral,"The overall project experience and the insights gained through this final evaluation give rise to an  over-arching lesson learned that should inform future programming, or current ones to the extent  feasible.",2212
neutral,Lesotho is fully surrounded by the Republic of South Africa and has fourteen (14) official  border control posts (BCP) which includes eight (8) automated and six (6) non-automated  BCPs.,2213
neutral," It has been a country of origin, country of transit, and country of destination  concerning the Trafficking in Person (TiP) over the years.",2214
neutral,"According to Ministry of Home  Affairs and other stakeholders, there is limited or no training on how to identify, detect  suspicious trafficking/smuggling cases to frontline immigration officials, and trafficking takes  place through both official and unofficial borders. ",2215
neutral,"To address the situation, IOM implemented a pilot project in the targeted areas in Mafeteng  and Qacha’s Nek Districts in Lesotho and their cross-border counterparts (local authorities  and communities) in South Africa.",2216
neutral,"These districts are characterised by inadequate border  management, conflicts, criminal violence, and illicit flow of weapons across the borders,  cattle rustling, and increased citizen insecurity.",2217
neutral,The aim of the project was to strengthen  border management and promote counter trafficking activities among the border  communities. ,2218
neutral,Qualitative evaluation approach was used in this evaluation.,2219
neutral,"It involved extensive document  review including project documents, reviews, reports and relevant Government documents. ",2220
neutral,Documents review was complemented by key informant interviews and direct observation. ,2221
neutral,The interviews were done in Maseru where all the departments have headquarters and in  Mafeteng and Qacha’s Nek where the main project activities were implemented. ,2222
neutral,"In November 2013, the Government of Ukraine (GoU) decided to abandon an agreement that  would strengthen its ties with the EU, sparking large-scale protests. ",2223
neutral,"In March 2014, a conflict  erupted with Russia’s unilateral annexation of Crimea, leading to a first wave of population  displacement. ",2224
neutral,"A second wave of displacement followed shortly after, as a consequence of  separatist offensives in the Donbas region.",2225
neutral,A ceasefire agreement (Minsk I) was reached in  September 2014.,2226
neutral,"However, clashes erupted again in early 2015, causing a third wave of  displacement.",2227
neutral,A second ceasefire agreement (Minsk II) was signed in February 2015.,2228
neutral,"Ongoing ceasefire violations, heavy shelling and armed conflict have displaced 1.5 million people,  creating fluctuating population movements including secondary displacement, commuting across  the contact line, and returns.",2229
neutral,"The influx has placed a strain on host communities, especially in  areas with a high ratio of internally displaced people (IDPs) compared to the local population.",2230
neutral,"In July 2014, UNHCR activated a shelter sector and started developing a sectoral strategy,  anticipating its’ leadership responsibility for the Shelter Cluster (SC). ",2231
neutral,The Regional Focal Point  (RFP) to the Global Shelter Cluster (GSC) was deployed to Ukraine in September 2014. ,2232
neutral,"A month  later his contract with GSC ended and he was recruited by UNHCR to lead the shelter sector, prior  to the formal activation of the cluster system. ",2233
neutral,He later became the Shelter Cluster Coordinator  (CC) and has remained the CC to date.,2234
neutral,"The cluster system was activated on 23rd December 2014 with UNHCR as lead agency (CLA) for  the Ukraine SC, in partnership with the Ministry of Regional Development and Housing (MoRD)  and Ministry of Social Policy (MoSP).",2235
neutral,"A sub-national SC was activated in July 2015, based in  Sloviansk and led by People in Need.",2236
neutral,"The SC strategy, setting out key priorities for the sector, was drafted in September 2014 and  revised in June 2015.",2237
neutral,"The first Strategic Advisory Group (SAG) meeting was called in December  2015, and until then all strategic decisions and priorities were made in plenary during SCM.",2238
neutral,"The SCT also led early discussions on cash transfer programming,  discussing cash for shelter as well as Multi-Purpose-Cash Grant (MPCG).",2239
neutral,"The SC has published regular situation updates and factsheets, circulated via emails and through  their Google group. ",2240
neutral,"The Graduation Approach is a methodology used to address the multiple constraints of the extreme poor  through a combination of sequenced, targeted, and time-bound livelihoods interventions including  participant selection, assistance for basic needs, training, savings, and asset transfer for business start- ups or job placement.",2241
